#x1        -12
#x2        12
#D         1
#numPoints 256
#runtime   34
#outtime   1
#a0        0.16
#sigma0    1
#filename  data.dat


# t = 0
-6.63529 5.92556e-05
-6.54118 7.2898e-05
-6.44706 8.94158e-05
-6.35294 0.000109352
-6.25882 0.000133336
-6.16471 0.0001621
-6.07059 0.000196486
-5.97647 0.000237461
-5.88235 0.000286132
-5.78824 0.000343757
-5.69412 0.000411766
-5.6 0.00049177
-5.50588 0.000585581
-5.41176 0.000695225
-5.31765 0.000822956
-5.22353 0.000971272
-5.12941 0.00114293
-5.03529 0.00134094
-4.94118 0.00156861
-4.84706 0.00182951
-4.75294 0.00212748
-4.65882 0.00246668
-4.56471 0.00285149
-4.47059 0.00328659
-4.37647 0.00377688
-4.28235 0.00432749
-4.18823 0.0049437
-4.09412 0.00563096
-4 0.0063948
-3.90588 0.00724079
-3.81176 0.00817446
-3.71765 0.00920125
-3.62353 0.0103264
-3.52941 0.0115549
-3.43529 0.0128913
-3.34118 0.0143398
-3.24706 0.015904
-3.15294 0.0175866
-3.05882 0.0193897
-2.96471 0.0213146
-2.87059 0.0233614
-2.77647 0.025529
-2.68235 0.0278154
-2.58823 0.0302169
-2.49412 0.0327289
-2.4 0.035345
-2.30588 0.0380574
-2.21176 0.0408569
-2.11765 0.0437328
-2.02353 0.0466729
-1.92941 0.0496635
-1.83529 0.0526896
-1.74118 0.055735
-1.64706 0.0587824
-1.55294 0.0618132
-1.45882 0.0648084
-1.36471 0.067748
-1.27059 0.0706118
-1.17647 0.0733794
-1.08235 0.0760302
-0.988235 0.0785441
-0.894117 0.0809015
-0.799999 0.0830837
-0.705882 0.0850727
-0.611764 0.0868521
-0.517647 0.0884069
-0.423529 0.0897238
-0.329412 0.0907914
-0.235293 0.0916005
-0.141176 0.0921438
-0.0470581 0.0924167
0.0470591 0.0924167
0.141177 0.0921438
0.235294 0.0916005
0.329412 0.0907914
0.42353 0.0897238
0.517648 0.0884069
0.611765 0.0868521
0.705883 0.0850726
0.8 0.0830836
0.894118 0.0809015
0.988235 0.0785441
1.08235 0.0760301
1.17647 0.0733793
1.27059 0.0706118
1.36471 0.067748
1.45882 0.0648084
1.55294 0.0618132
1.64706 0.0587824
1.74118 0.055735
1.83529 0.0526896
1.92941 0.0496634
2.02353 0.0466728
2.11765 0.0437328
2.21177 0.0408569
2.30588 0.0380573
2.4 0.0353449
2.49412 0.0327289
2.58824 0.0302169
2.68235 0.0278153
2.77647 0.025529
2.87059 0.0233614
2.96471 0.0213146
3.05882 0.0193897
3.15294 0.0175866
3.24706 0.0159039
3.34118 0.0143398
3.43529 0.0128913
3.52941 0.0115549
3.62353 0.0103264
3.71765 0.00920124
3.81176 0.00817445
3.90588 0.00724078
4 0.00639479
4.09412 0.00563095
4.18824 0.00494369
4.28235 0.00432748
4.37647 0.00377688
4.47059 0.00328659
4.56471 0.00285149
4.65882 0.00246667
4.75294 0.00212748
4.84706 0.0018295
4.94118 0.00156861
5.03529 0.00134094
5.12941 0.00114293
5.22353 0.00097127
5.31765 0.000822954
5.41177 0.000695224
5.50588 0.00058558
5.6 0.00049177
5.69412 0.000411765
5.78824 0.000343757
5.88235 0.000286131
5.97647 0.000237461
6.07059 0.000196486
6.16471 0.0001621
6.25882 0.000133336
6.35294 0.000109351
6.44706 8.94157e-05
6.54118 7.28979e-05
6.63529 5.92555e-05
6.72941 4.80235e-05
6.82353 3.88053e-05
6.91765 3.12637e-05
7.01177 2.51131e-05
7.10588 2.01128e-05
7.2 1.60604e-05
7.29412 1.27865e-05
7.38824 1.01498e-05
7.48235 8.03293e-06
7.57647 6.33872e-06
7.67059 4.98701e-06
7.76471 3.91192e-06
7.85882 3.0595e-06
7.95294 2.38573e-06
8.04706 1.85482e-06
8.14118 1.43778e-06
8.2353 1.1112e-06
8.32941 8.56257e-07
8.42353 6.57847e-07
8.51765 5.03912e-07
8.61177 3.84853e-07
8.70588 2.93051e-07
8.8 2.22486e-07
8.89412 1.68411e-07
8.98824 1.271e-07
9.08235 9.56382e-08
9.17647 7.17506e-08
9.27059 5.36695e-08
9.36471 4.00256e-08
9.45882 2.97617e-08
9.55294 2.2064e-08
9.64706 1.63087e-08
9.74118 1.20188e-08
9.83529 8.83103e-09
9.92941 6.46947e-09
10.0235 4.72535e-09
10.1176 3.44116e-09
10.2118 2.49853e-09
10.3059 1.80871e-09
10.4 1.30546e-09
10.4941 9.39423e-10
10.5882 6.74012e-10
10.6824 4.8215e-10
10.7765 3.4388e-10
10.8706 2.44538e-10
10.9647 1.73385e-10
11.0588 1.22581e-10
11.1529 8.64235e-11
11.2471 6.07768e-11
11.3412 4.2654e-11
11.4353 2.99063e-11
11.5294 2.09955e-11
11.6235 1.48281e-11
11.7176 1.06354e-11
11.8118 7.88708e-12
11.9059 6.23128e-12
12 5.45393e-12
12.0941 5.45394e-12


# t = 1.99659
-11.9059 7.32633e-08
-11.8118 8.03955e-08
-11.7176 9.14718e-08
-11.6235 1.06961e-07
-11.5294 1.27511e-07
-11.4353 1.53975e-07
-11.3412 1.87436e-07
-11.2471 2.29247e-07
-11.1529 2.81069e-07
-11.0588 3.4493e-07
-10.9647 4.23287e-07
-10.8706 5.19097e-07
-10.7765 6.35914e-07
-10.6824 7.77985e-07
-10.5882 9.50378e-07
-10.4941 1.15912e-06
-10.4 1.41136e-06
-10.3059 1.71555e-06
-10.2118 2.08171e-06
-10.1176 2.5216e-06
-10.0235 3.04907e-06
-9.92941 3.68037e-06
-9.83529 4.43452e-06
-9.74118 5.33373e-06
-9.64706 6.4039e-06
-9.55294 7.67514e-06
-9.45882 9.18241e-06
-9.36471 1.09662e-05
-9.27059 1.30732e-05
-9.17647 1.55573e-05
-9.08235 1.84806e-05
-8.98824 2.19142e-05
-8.89412 2.59396e-05
-8.8 3.06499e-05
-8.70588 3.61512e-05
-8.61176 4.25642e-05
-8.51765 5.00258e-05
-8.42353 5.86911e-05
-8.32941 6.8735e-05
-8.23529 8.03548e-05
-8.14118 9.37722e-05
-8.04706 0.000109236
-7.95294 0.000127023
-7.85882 0.000147445
-7.76471 0.000170846
-7.67059 0.00019761
-7.57647 0.00022816
-7.48235 0.000262966
-7.38824 0.000302544
-7.29412 0.000347461
-7.2 0.000398338
-7.10588 0.000455854
-7.01176 0.000520749
-6.91765 0.000593827
-6.82353 0.000675958
-6.72941 0.000768083
-6.63529 0.000871215
-6.54118 0.000986442
-6.44706 0.00111493
-6.35294 0.00125791
-6.25882 0.00141671
-6.16471 0.00159273
-6.07059 0.00178744
-5.97647 0.0020024
-5.88235 0.00223923
-5.78824 0.00249963
-5.69412 0.00278535
-5.6 0.00309824
-5.50588 0.00344015
-5.41176 0.00381303
-5.31765 0.00421882
-5.22353 0.00465953
-5.12941 0.00513714
-5.03529 0.00565366
-4.94118 0.00621108
-4.84706 0.00681136
-4.75294 0.00745641
-4.65882 0.00814807
-4.56471 0.0088881
-4.47059 0.00967815
-4.37647 0.0105197
-4.28235 0.0114142
-4.18823 0.0123628
-4.09412 0.0133665
-4 0.0144261
-3.90588 0.015542
-3.81176 0.0167146
-3.71765 0.0179438
-3.62353 0.0192292
-3.52941 0.0205701
-3.43529 0.0219656
-3.34118 0.0234141
-3.24706 0.0249139
-3.15294 0.0264628
-3.05882 0.0280582
-2.96471 0.029697
-2.87059 0.0313758
-2.77647 0.0330908
-2.68235 0.0348376
-2.58823 0.0366117
-2.49412 0.0384079
-2.4 0.0402207
-2.30588 0.0420445
-2.21176 0.0438731
-2.11765 0.0457001
-2.02353 0.0475188
-1.92941 0.0493223
-1.83529 0.0511035
-1.74118 0.0528551
-1.64706 0.05457
-1.55294 0.0562406
-1.45882 0.0578596
-1.36471 0.0594197
-1.27059 0.0609138
-1.17647 0.0623347
-1.08235 0.0636758
-0.988235 0.0649304
-0.894117 0.0660924
-0.799999 0.067156
-0.705882 0.0681157
-0.611764 0.0689668
-0.517647 0.0697047
-0.423529 0.0703256
-0.329412 0.0708264
-0.235293 0.0712042
-0.141176 0.0714573
-0.0470581 0.0715842
0.0470591 0.0715842
0.141177 0.0714573
0.235294 0.0712042
0.329412 0.0708264
0.42353 0.0703256
0.517648 0.0697047
0.611765 0.0689668
0.705883 0.0681157
0.8 0.067156
0.894118 0.0660924
0.988235 0.0649304
1.08235 0.0636758
1.17647 0.0623347
1.27059 0.0609138
1.36471 0.0594197
1.45882 0.0578596
1.55294 0.0562406
1.64706 0.0545699
1.74118 0.0528551
1.83529 0.0511034
1.92941 0.0493222
2.02353 0.0475187
2.11765 0.0457001
2.21177 0.0438731
2.30588 0.0420445
2.4 0.0402207
2.49412 0.0384078
2.58824 0.0366117
2.68235 0.0348376
2.77647 0.0330908
2.87059 0.0313758
2.96471 0.029697
3.05882 0.0280582
3.15294 0.0264628
3.24706 0.0249139
3.34118 0.0234141
3.43529 0.0219656
3.52941 0.0205701
3.62353 0.0192291
3.71765 0.0179437
3.81176 0.0167146
3.90588 0.015542
4 0.0144261
4.09412 0.0133665
4.18824 0.0123628
4.28235 0.0114142
4.37647 0.0105197
4.47059 0.00967815
4.56471 0.0088881
4.65882 0.00814806
4.75294 0.0074564
4.84706 0.00681136
4.94118 0.00621108
5.03529 0.00565366
5.12941 0.00513713
5.22353 0.00465952
5.31765 0.00421882
5.41177 0.00381303
5.50588 0.00344015
5.6 0.00309823
5.69412 0.00278535
5.78824 0.00249962
5.88235 0.00223923
5.97647 0.0020024
6.07059 0.00178744
6.16471 0.00159273
6.25882 0.00141671
6.35294 0.00125791
6.44706 0.00111492
6.54118 0.000986441
6.63529 0.000871214
6.72941 0.000768082
6.82353 0.000675957
6.91765 0.000593826
7.01177 0.000520749
7.10588 0.000455854
7.2 0.000398338
7.29412 0.000347461
7.38824 0.000302544
7.48235 0.000262966
7.57647 0.00022816
7.67059 0.000197609
7.76471 0.000170846
7.85882 0.000147445
7.95294 0.000127023
8.04706 0.000109235
8.14118 9.3772e-05
8.2353 8.03547e-05
8.32941 6.87349e-05
8.42353 5.8691e-05
8.51765 5.00258e-05
8.61177 4.25642e-05
8.70588 3.61512e-05
8.8 3.06499e-05
8.89412 2.59396e-05
8.98824 2.19142e-05
9.08235 1.84806e-05
9.17647 1.55573e-05
9.27059 1.30731e-05
9.36471 1.09661e-05
9.45882 9.18239e-06
9.55294 7.67513e-06
9.64706 6.40389e-06
9.74118 5.33372e-06
9.83529 4.43451e-06
9.92941 3.68037e-06
10.0235 3.04907e-06
10.1176 2.52159e-06
10.2118 2.08171e-06
10.3059 1.71555e-06
10.4 1.41135e-06
10.4941 1.15912e-06
10.5882 9.50376e-07
10.6824 7.77984e-07
10.7765 6.35913e-07
10.8706 5.19096e-07
10.9647 4.23286e-07
11.0588 3.4493e-07
11.1529 2.81069e-07
11.2471 2.29246e-07
11.3412 1.87436e-07
11.4353 1.53975e-07
11.5294 1.27511e-07
11.6235 1.0696e-07
11.7176 9.14717e-08
11.8118 8.03954e-08
11.9059 7.32633e-08
12 6.97718e-08
12.0941 6.97718e-08


# t = 2.99582
-11.9059 3.85698e-06
-11.8118 4.04765e-06
-11.7176 4.33837e-06
-11.6235 4.73486e-06
-11.5294 5.24489e-06
-11.4353 5.87836e-06
-11.3412 6.64742e-06
-11.2471 7.56668e-06
-11.1529 8.65337e-06
-11.0588 9.92756e-06
-10.9647 1.14124e-05
-10.8706 1.31345e-05
-10.7765 1.51242e-05
-10.6824 1.74156e-05
-10.5882 2.00478e-05
-10.4941 2.30642e-05
-10.4 2.65141e-05
-10.3059 3.04522e-05
-10.2118 3.49401e-05
-10.1176 4.00461e-05
-10.0235 4.58464e-05
-9.92941 5.24254e-05
-9.83529 5.98767e-05
-9.74118 6.8304e-05
-9.64706 7.78214e-05
-9.55294 8.8555e-05
-9.45882 0.000100643
-9.36471 0.000114238
-9.27059 0.000129506
-9.17647 0.00014663
-9.08235 0.000165809
-8.98824 0.000187259
-8.89412 0.000211216
-8.8 0.000237937
-8.70588 0.000267699
-8.61176 0.000300803
-8.51765 0.000337572
-8.42353 0.000378355
-8.32941 0.000423528
-8.23529 0.000473494
-8.14118 0.000528684
-8.04706 0.000589558
-7.95294 0.000656609
-7.85882 0.000730359
-7.76471 0.000811363
-7.67059 0.000900209
-7.57647 0.000997519
-7.48235 0.00110395
-7.38824 0.00122018
-7.29412 0.00134694
-7.2 0.00148499
-7.10588 0.00163512
-7.01176 0.00179814
-6.91765 0.0019749
-6.82353 0.0021663
-6.72941 0.00237323
-6.63529 0.00259664
-6.54118 0.00283748
-6.44706 0.00309673
-6.35294 0.00337538
-6.25882 0.00367444
-6.16471 0.00399494
-6.07059 0.00433789
-5.97647 0.00470432
-5.88235 0.00509523
-5.78824 0.00551164
-5.69412 0.00595452
-5.6 0.00642485
-5.50588 0.00692354
-5.41176 0.00745149
-5.31765 0.00800955
-5.22353 0.00859849
-5.12941 0.00921904
-5.03529 0.00987187
-4.94118 0.0105575
-4.84706 0.0112765
-4.75294 0.0120292
-4.65882 0.0128159
-4.56471 0.0136367
-4.47059 0.0144918
-4.37647 0.0153809
-4.28235 0.0163039
-4.18823 0.0172605
-4.09412 0.01825
-4 0.0192718
-3.90588 0.020325
-3.81176 0.0214087
-3.71765 0.0225216
-3.62353 0.0236623
-3.52941 0.0248293
-3.43529 0.0260209
-3.34118 0.0272352
-3.24706 0.02847
-3.15294 0.0297231
-3.05882 0.0309921
-2.96471 0.0322744
-2.87059 0.0335671
-2.77647 0.0348674
-2.68235 0.0361722
-2.58823 0.0374784
-2.49412 0.0387825
-2.4 0.0400812
-2.30588 0.041371
-2.21176 0.0426481
-2.11765 0.0439091
-2.02353 0.0451501
-1.92941 0.0463674
-1.83529 0.0475572
-1.74118 0.0487158
-1.64706 0.0498394
-1.55294 0.0509244
-1.45882 0.0519671
-1.36471 0.0529641
-1.27059 0.0539118
-1.17647 0.054807
-1.08235 0.0556466
-0.988235 0.0564275
-0.894117 0.0571468
-0.799999 0.0578021
-0.705882 0.0583909
-0.611764 0.058911
-0.517647 0.0593605
-0.423529 0.0597377
-0.329412 0.0600412
-0.235293 0.0602698
-0.141176 0.0604227
-0.0470581 0.0604993
0.0470591 0.0604993
0.141177 0.0604227
0.235294 0.0602698
0.329412 0.0600412
0.42353 0.0597377
0.517648 0.0593605
0.611765 0.058911
0.705883 0.0583909
0.8 0.0578021
0.894118 0.0571468
0.988235 0.0564274
1.08235 0.0556466
1.17647 0.054807
1.27059 0.0539118
1.36471 0.0529641
1.45882 0.0519671
1.55294 0.0509244
1.64706 0.0498394
1.74118 0.0487157
1.83529 0.0475572
1.92941 0.0463673
2.02353 0.0451501
2.11765 0.0439091
2.21177 0.0426481
2.30588 0.0413709
2.4 0.0400812
2.49412 0.0387825
2.58824 0.0374784
2.68235 0.0361722
2.77647 0.0348674
2.87059 0.0335671
2.96471 0.0322743
3.05882 0.0309921
3.15294 0.0297231
3.24706 0.02847
3.34118 0.0272352
3.43529 0.0260209
3.52941 0.0248293
3.62353 0.0236623
3.71765 0.0225216
3.81176 0.0214087
3.90588 0.020325
4 0.0192718
4.09412 0.01825
4.18824 0.0172605
4.28235 0.0163039
4.37647 0.0153809
4.47059 0.0144918
4.56471 0.0136367
4.65882 0.0128159
4.75294 0.0120292
4.84706 0.0112765
4.94118 0.0105575
5.03529 0.00987186
5.12941 0.00921903
5.22353 0.00859848
5.31765 0.00800954
5.41177 0.00745149
5.50588 0.00692353
5.6 0.00642484
5.69412 0.00595452
5.78824 0.00551163
5.88235 0.00509523
5.97647 0.00470431
6.07059 0.00433789
6.16471 0.00399494
6.25882 0.00367444
6.35294 0.00337538
6.44706 0.00309672
6.54118 0.00283747
6.63529 0.00259664
6.72941 0.00237323
6.82353 0.0021663
6.91765 0.0019749
7.01177 0.00179813
7.10588 0.00163512
7.2 0.00148499
7.29412 0.00134694
7.38824 0.00122018
7.48235 0.00110394
7.57647 0.000997518
7.67059 0.000900208
7.76471 0.000811363
7.85882 0.000730359
7.95294 0.000656609
8.04706 0.000589558
8.14118 0.000528683
8.2353 0.000473494
8.32941 0.000423528
8.42353 0.000378355
8.51765 0.000337571
8.61177 0.000300803
8.70588 0.000267699
8.8 0.000237937
8.89412 0.000211216
8.98824 0.000187259
9.08235 0.000165809
9.17647 0.00014663
9.27059 0.000129506
9.36471 0.000114238
9.45882 0.000100643
9.55294 8.85549e-05
9.64706 7.78213e-05
9.74118 6.83039e-05
9.83529 5.98766e-05
9.92941 5.24253e-05
10.0235 4.58463e-05
10.1176 4.00461e-05
10.2118 3.49401e-05
10.3059 3.04522e-05
10.4 2.6514e-05
10.4941 2.30642e-05
10.5882 2.00477e-05
10.6824 1.74156e-05
10.7765 1.51241e-05
10.8706 1.31345e-05
10.9647 1.14124e-05
11.0588 9.92755e-06
11.1529 8.65336e-06
11.2471 7.56667e-06
11.3412 6.64741e-06
11.4353 5.87835e-06
11.5294 5.24489e-06
11.6235 4.73486e-06
11.7176 4.33836e-06
11.8118 4.04765e-06
11.9059 3.85698e-06
12 3.76258e-06
12.0941 3.76258e-06


# t = 3.99506
-11.9059 3.38415e-05
-11.8118 3.48431e-05
-11.7176 3.6359e-05
-11.6235 3.84056e-05
-11.5294 4.10048e-05
-11.4353 4.41843e-05
-11.3412 4.79777e-05
-11.2471 5.24245e-05
-11.1529 5.75707e-05
-11.0588 6.34687e-05
-10.9647 7.01779e-05
-10.8706 7.77647e-05
-10.7765 8.63031e-05
-10.6824 9.58747e-05
-10.5882 0.00010657
-10.4941 0.000118487
-10.4 0.000131733
-10.3059 0.000146427
-10.2118 0.000162695
-10.1176 0.000180676
-10.0235 0.000200518
-9.92941 0.000222382
-9.83529 0.00024644
-9.74118 0.000272877
-9.64706 0.000301893
-9.55294 0.0003337
-9.45882 0.000368523
-9.36471 0.000406604
-9.27059 0.000448199
-9.17647 0.000493581
-9.08235 0.000543039
-8.98824 0.000596876
-8.89412 0.000655417
-8.8 0.000718999
-8.70588 0.00078798
-8.61176 0.000862736
-8.51765 0.000943659
-8.42353 0.00103116
-8.32941 0.00112567
-8.23529 0.00122763
-8.14118 0.00133752
-8.04706 0.0014558
-7.95294 0.00158299
-7.85882 0.00171959
-7.76471 0.00186615
-7.67059 0.0020232
-7.57647 0.0021913
-7.48235 0.00237104
-7.38824 0.002563
-7.29412 0.00276776
-7.2 0.00298594
-7.10588 0.00321814
-7.01176 0.00346499
-6.91765 0.00372709
-6.82353 0.00400507
-6.72941 0.00429954
-6.63529 0.00461112
-6.54118 0.00494041
-6.44706 0.00528799
-6.35294 0.00565445
-6.25882 0.00604036
-6.16471 0.00644624
-6.07059 0.00687262
-5.97647 0.00731999
-5.88235 0.00778879
-5.78824 0.00827946
-5.69412 0.00879236
-5.6 0.00932785
-5.50588 0.00988619
-5.41176 0.0104676
-5.31765 0.0110724
-5.22353 0.0117005
-5.12941 0.0123521
-5.03529 0.0130271
-4.94118 0.0137255
-4.84706 0.0144471
-4.75294 0.0151916
-4.65882 0.0159587
-4.56471 0.0167481
-4.47059 0.0175593
-4.37647 0.0183915
-4.28235 0.0192443
-4.18823 0.0201168
-4.09412 0.0210081
-4 0.0219173
-3.90588 0.0228433
-3.81176 0.023785
-3.71765 0.0247411
-3.62353 0.0257103
-3.52941 0.0266911
-3.43529 0.0276821
-3.34118 0.0286816
-3.24706 0.029688
-3.15294 0.0306993
-3.05882 0.0317139
-2.96471 0.0327297
-2.87059 0.0337448
-2.77647 0.0347572
-2.68235 0.0357646
-2.58823 0.036765
-2.49412 0.0377561
